id,name,city,state,street,zip,country,url,grade_levels,enrollment_size,school_type,student_body
39216,Glenelg Country School,Ellicott City,MD,12793 Folly Quarter Rd,21042-1271,US,/school-directory/school/39216,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",701-1000,Day,CoEd
40411,Glenview New Church School,Bryn Athyn,PA,1100 Cathedral Rd.,19009,US,/school-directory/school/40411,,0-100,Day,CoEd
40953,Global Online Academy,Bedford,NY,6 Jingle Lane,10506,US,/school-directory/school/40953,High School,101-200,Day,CoEd
42727,Golda Och Academy,West Orange,NJ,1418 Pleasant Valley Way,07052-1313,US,/school-directory/school/42727,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",301-500,Day,CoEd
40439,Golden Hills School,El Dorado Hills,CA,1060 Suncast Ln,95762-9626,US,/school-directory/school/40439,"Pre-School, Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
40292,Good Shepherd Episcopal School,Richmond,VA,4207 Forest Hill Ave,23225-3303,US,/school-directory/school/40292,"Pre-School, Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
40984,Good Shepherd Episcopal School,Dallas,TX,11110 Midway Rd,75229-4118,US,/school-directory/school/40984,"Pre-School, Elementary/Primary School, Middle School/Junior High School",501-700,Day,CoEd
43030,Good Shepherd Episcopal School,Tequesta,FL,402 Seabrook Rd,33469-2685,US,/school-directory/school/43030,"Pre-School, Elementary/Primary School",101-200,Day,CoEd
41545,Good Shepherd Lutheran School,Novato,CA,1180 Lynwood Dr,94947-4846,US,/school-directory/school/41545,"Pre-School, Elementary/Primary School, Middle School/Junior High School",201-300,Day,CoEd
44046,Goshen Friends School,West Chester,PA,814 N Chester Rd,19380-6012,US,/school-directory/school/44046,,0-100,Day,CoEd
89393,Gotlib Jewish Academy,Maitland,FL,851 N Maitland Ave,32751-4426,US,/school-directory/school/89393,,0-100,,CoEd
39228,Gould Academy,Bethel,ME,PO Box 860,04217-0860,US,/school-directory/school/39228,"High School, Post-Graduate School",101-200,Boarding Day,CoEd
41443,Grace Academy,Hartford,CT,457 Main Street,06103,US,/school-directory/school/41443,Middle School/Junior High School,0-100,Day,Girls
39242,Grace Church School,New York,NY,86 4th Ave,10003-5232,US,/school-directory/school/39242,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",701-1000,Day,CoEd
42223,Grace Episcopal Day School,Kensington,MD,9411 Connecticut Ave,20895-3532,US,/school-directory/school/42223,"Pre-School, Elementary/Primary School",101-200,Day,CoEd
42550,Grace Episcopal School,Alexandria,VA,3601 Russell Road,22305-1731,US,/school-directory/school/42550,"Pre-School, Elementary/Primary School",101-200,Day,CoEd
40350,Grace-Saint Luke's Episcopal School,Memphis,TN,246 S Belvedere Blvd,38104-3823,US,/school-directory/school/40350,"Pre-School, Elementary/Primary School, Middle School/Junior High School",301-500,Day,CoEd
41485,Gracepoint School,Marietta,GA,1407 Cobb Parkway N,30062,US,/school-directory/school/41485,"Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
39246,Graland Country Day School,Denver,CO,55 Clermont St,80220-5634,US,/school-directory/school/39246,"Pre-School, Elementary/Primary School, Middle School/Junior High School",501-700,Day,CoEd
44246,Granada Preparatory School,Northridge,CA,10400 Zelzah Avenue,91326,US,/school-directory/school/44246,"Pre-School, Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
40584,Grand Lake Montessori School,Oakland,CA,466 Chetwood St,94610-2649,US,/school-directory/school/40584,,101-200,,CoEd
39250,Grand River Academy,Austinburg,OH,3042 College St,44010-9745,US,/school-directory/school/39250,"High School, Post-Graduate School",0-100,Boarding Day,Boys
41853,Greater Atlanta Christian School,Norcross,GA,1575 Indian Trail Rd,30093-2614,US,/school-directory/school/41853,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,CoEd
39254,Green Acres School,N. Bethesda,MD,11701 Danville Dr,20852-3799,US,/school-directory/school/39254,"Pre-School, Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
42497,Green Hedges School,Vienna,VA,415 Windover Ave NW,22180-4232,US,/school-directory/school/42497,"Pre-School, Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
40433,Greenbrier Community School,Lewisburg,WV,413 Oak Street,24901-9649,US,/school-directory/school/40433,"Pre-School, Elementary/Primary School, Middle School/Junior High School",0-100,Day,CoEd
40312,Greene Hill School,Brooklyn,NY,39 Adelphi St,11205-1101,US,/school-directory/school/40312,"Pre-School, Elementary/Primary School",101-200,Day,CoEd
42199,Greene Street Friends School,Philadelphia,PA,20 W. Armat Street,19144-2894,US,/school-directory/school/42199,"Pre-School, Elementary/Primary School, Middle School/Junior High School",201-300,Day,CoEd
40326,Greene Towne Montessori School,Philadelphia,PA,55 N. 22nd Street,19103,US,/school-directory/school/40326,"Pre-School, Elementary/Primary School",201-300,Day,CoEd
39259,Greenhill School,Addison,TX,4141 Spring Valley Rd,75001-3683,US,/school-directory/school/39259,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,CoEd
39262,Greenhills School,Ann Arbor,MI,850 Greenhills Dr,48105-2798,US,/school-directory/school/39262,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",701-1000,Day,CoEd
39173,Greens Farms Academy,Westport,CT,35 Beachside Avenue,06880,US,/school-directory/school/39173,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",701-1000,Day,CoEd
39156,Greensboro Day School,Greensboro,NC,5401 Lawndale Dr,27455-2100,US,/school-directory/school/39156,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,CoEd
39163,Greenwich Academy,Greenwich,CT,200 N Maple Ave,06830-4739,US,/school-directory/school/39163,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",701-1000,Day,Girls
39168,Greenwich Country Day School,Greenwich,CT,401 Old Church Road,06830,US,/school-directory/school/39168,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,CoEd
42200,Greenwood Friends School,Orangeville,PA,1509 Pennsylvania 254,17859,US,/school-directory/school/42200,"Pre-School, Elementary/Primary School",0-100,Day,CoEd
38742,Grier School,Tyrone,PA,2522 Grier School Road,16686,US,/school-directory/school/38742,"Middle School/Junior High School, High School, Post-Graduate School",201-300,Boarding Day,Girls
41718,Griffin School,Austin,TX,5001 Evans Ave.,78751,US,/school-directory/school/41718,High School,101-200,Day Services Available Lunch,CoEd
38746,Groton School,Groton,MA,282 Farmers Row,01450,US,/school-directory/school/38746,High School,301-500,Boarding Day,CoEd
42032,Groves Academy,St Louis Park,MN,3200 Highway 100 South,55416-2175,US,/school-directory/school/42032,"Elementary/Primary School, Middle School/Junior High School, High School",201-300,Day Services Available Lunch,CoEd
38748,Grymes Memorial School,Orange,VA,PO Box 1160,22960-0684,US,/school-directory/school/38748,"Pre-School, Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
39177,Gulf Stream School,Gulf Stream,FL,3600 Gulfstream Rd,33483-7410,US,/school-directory/school/39177,"Pre-School, Elementary/Primary School, Middle School/Junior High School",301-500,Day,CoEd
42557,Gulliver Preparatory School,Pinecrest,FL,6575 North Kendall Drive,33156,US,/school-directory/school/42557,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,CoEd
40277,Gwynedd Friends School,Gwynedd,PA,1101 Dekalb Pike,19454-4602,US,/school-directory/school/40277,"Pre-School, Elementary/Primary School",101-200,Day,CoEd
42202,Gwynedd Mercy Academy High School,Lower Gwynedd,PA,1345 Sumneytown Pike,19002,US,/school-directory/school/42202,High School,301-500,Day Services Available Transportation,Girls
39188,Hackley School,Tarrytown,NY,293 Benedict Ave,10591-4395,US,/school-directory/school/39188,"Elementary/Primary School, Middle School/Junior High School, High School",701-1000,Boarding Day,CoEd
42203,Haddonfield Friends School,Haddonfield,NJ,47 N Haddon Ave,08033-2457,US,/school-directory/school/42203,"Pre-School, Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
42034,Haleakala Waldorf School,Kula,HI,4160 Lower Kula Rd,96790-8118,US,/school-directory/school/42034,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",201-300,Day,CoEd
39200,Hamden Hall Country Day School,Hamden,CT,1108 Whitney Ave,06517-3499,US,/school-directory/school/39200,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",501-700,Day,CoEd
41430,Hamilton Park Montessori,Jersey City,NJ,1 McWilliams Pl,07302-1636,US,/school-directory/school/41430,"Pre-School, Elementary/Primary School, Middle School/Junior High School",201-300,Day,CoEd
41994,Hamlin Robinson School,Seattle,WA,1701 20th Avenue South,98144,US,/school-directory/school/41994,"Elementary/Primary School, Middle School/Junior High School",301-500,Day,CoEd
41055,Hammond School,Columbia,SC,854 Galway Ln,29209-2099,US,/school-directory/school/41055,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,CoEd
42368,Hampshire Country School,Rindge,NH,28 Patey Cir,03461-5950,US,/school-directory/school/42368,"Elementary/Primary School, Middle School/Junior High School, High School",0-100,Boarding Services Available Lunch,Boys
39209,Hampton Roads Academy,Newport News,VA,739 Academy Ln,23602-7092,US,/school-directory/school/39209,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",501-700,Day,CoEd
41706,Hampton Roads International Montessori School,Newport News,VA,11790 Jefferson Ave. Ste. 200,23606,US,/school-directory/school/41706,"Pre-School, Elementary/Primary School, Middle School/Junior High School",201-300,Day,CoEd
39213,Hanahau'oli School,Honolulu,HI,1922 Makiki St,96822-2032,US,/school-directory/school/39213,"Pre-School, Elementary/Primary School",201-300,Day,CoEd
42036,Hanalani Schools,Mililani,HI,94-294 Anania Dr,96789-2525,US,/school-directory/school/42036,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",701-1000,Day,CoEd
40416,Hancock Day School,Savannah,GA,6600 Howard Foss Dr,31406-4024,US,/school-directory/school/40416,"Pre-School, Elementary/Primary School, Middle School/Junior High School",301-500,Day,CoEd
40598,Hanger Hall School for Girls,Asheville,NC,64 WT Weaver Blvd,28804-2086,US,/school-directory/school/40598,Middle School/Junior High School,0-100,Day,Girls
43118,Hannah Senesh Community Day School,Brooklyn,NY,342 Smith St,11231-4818,US,/school-directory/school/43118,"Elementary/Primary School, Middle School/Junior High School",201-300,Day,CoEd
41511,Harbor Country Day School,Saint James,NY,17 Three Sisters Rd,11780-1218,US,/school-directory/school/41511,"Pre-School, Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
39221,Harbor Day School,Corona del Mar,CA,3443 Pacific View Dr,92625-1196,US,/school-directory/school/39221,"Elementary/Primary School, Middle School/Junior High School",301-500,Day,CoEd
39225,Harding Academy,Nashville,TN,170 Windsor Dr,37205-3719,US,/school-directory/school/39225,"Elementary/Primary School, Middle School/Junior High School",501-700,Day,CoEd
41409,Harford Day School,Bel Air,MD,715 Moores Mill Rd,21014-2799,US,/school-directory/school/41409,"Pre-School, Elementary/Primary School, Middle School/Junior High School",301-500,Day,CoEd
40301,Hargrave Military Academy,Chatham,VA,200 Military Dr,24531-4683,US,/school-directory/school/40301,"Middle School/Junior High School, High School, Post-Graduate School",101-200,Boarding Day,Boys
40490,Harlem Academy,New York,NY,655 Saint Nicholas Avenue,10030,US,/school-directory/school/40490,"Elementary/Primary School, Middle School/Junior High School",201-300,Day,CoEd
42133,Harold and Mickey Smith Jewish Academy,Minneapolis,MN,4330 S. Cedar Lake Rd.,55416-3700,US,/school-directory/school/42133,"Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
39236,Harpeth Hall School,Nashville,TN,3801 Hobbs Rd,37215-2233,US,/school-directory/school/39236,"Middle School/Junior High School, High School",701-1000,Day,Girls
39240,Harrisburg Academy,Wormleysburg,PA,10 Erford Rd,17043-1109,US,/school-directory/school/39240,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",201-300,Day,CoEd
39244,Harvard-Westlake School,Studio City,CA,3700 Coldwater Canyon Ave,91604-2301,US,/school-directory/school/39244,"Middle School/Junior High School, High School",1001+,Day,CoEd
39252,Hathaway Brown School,Shaker Heights,OH,19600 N Park Blvd,44122-1899,US,/school-directory/school/39252,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",701-1000,Day,Girls
43181,Havern School,Littleton,CO,4000 S Wadsworth Blvd,80123-1308,US,/school-directory/school/43181,"Elementary/Primary School, Middle School/Junior High School",0-100,Day,CoEd
39268,Hawai'i School for Girls at La Pietra,Honolulu,HI,2933 Poni Moi Rd,96815-4799,US,/school-directory/school/39268,"Middle School/Junior High School, High School",0-100,Day,Girls
41447,Hawaii Baptist Academy - Richard Bento Elementary Campus,Honolulu,HI,1848 Nuuanu Avenue,96817,US,/school-directory/school/41447,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,CoEd
39261,Hawaii Preparatory Academy,Kamuela,HI,65-1692 Kohala Mountain Rd,96743-8476,US,/school-directory/school/39261,"Elementary/Primary School, Middle School/Junior High School, High School, Post-Graduate School",501-700,Boarding Day,CoEd
39266,Hawken School,Chesterland,OH,12465 County Line Road,44026,US,/school-directory/school/39266,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",1001+,Boarding Day,CoEd
39269,Head-Royce School,Oakland,CA,4315 Lincoln Avenue,94602,US,/school-directory/school/39269,"Elementary/Primary School, Middle School/Junior High School, High School",701-1000,Day,CoEd
41997,Headwaters Academy,Bozeman,MT,1005 Durston Rd.,59715-5545,US,/school-directory/school/41997,Middle School/Junior High School,0-100,Day,CoEd
41379,Headwaters School,Austin,TX,807 Rio Grande St,78701-2219,US,/school-directory/school/41379,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",301-500,Day,CoEd
